contrast	rank	junction_id	gene	lsv	side	anchor	junction	chrom	start	end	strand	mean_lsv_total	psi_ctl	psi_mid	psi_treated	dpsi	dpsi_dedup	slope	test	p	padj	consistent	hit	psi_Hek_control_1	psi_Hek_control_2	psi_Hek_control_3	psi_CHX_dose_50ug_mL-1	psi_CHX_dose_50ug_mL-2	psi_CHX_dose_50ug_mL-3	n_Hek_control_1	n_Hek_control_2	n_Hek_control_3	n_CHX_dose_50ug_mL-1	n_CHX_dose_50ug_mL-2	n_CHX_dose_50ug_mL-3
chx_high		chr12:MYL6:s:56160320|12:56160320-56160625:+	MYL6	chr12:MYL6:s:56160320	s	56160320	12:56160320-56160625:+	12	56160320	56160625	+	162.2	0.35		0.264	-0.086	-0.113		welch	0.4888462055127267	0.7315041136267753	0	0	0.189	0.409	0.421	0.204	0.382	0.215	127	193	126	167	165	195
chx_high		chrX:FMR1:s:147943326|X:147943326-147944868:+	FMR1	chrX:FMR1:s:147943326	s	147943326	X:147943326-147944868:+	X	147943326	147944868	+	218.2	0.628		0.541	-0.087	-0.093		welch	0.5397234403709016	0.7613490076729627	0	0	0.721	0.686	0.388	0.688	0.367	0.453	452	258	237	154	49	159
chx_high		chr3:ENSG00000289750:t:15053467|3:15053467-15059368:-	ENSG00000289750	chr3:ENSG00000289750:t:15053467	t	15053467	3:15053467-15059368:-	3	15053467	15059368	-	110.7	0.922		0.833	-0.089	-0.054		welch	0.29119163673046766	0.5764607316969258	0	0	0.862	0.921	0.972	0.768	0.943	0.811	145	126	178	56	53	106
chx_high		chr19:TCF3:s:1615685|19:1615520-1615685:-	TCF3	chr19:TCF3:s:1615685	s	1615685	19:1615520-1615685:-	19	1615520	1615685	-	154.7	0.403		0.314	-0.089	-0.029		welch	0.3948477715089617	0.660719480118148	0	0	0.514	0.329	0.399	0.343	0.444	0.194	179	258	233	102	63	93
chx_high		chr19:UBA52:t:18573292|19:18571909-18573292:+	UBA52	chr19:UBA52:t:18573292	t	18573292	19:18571909-18573292:+	19	18571909	18573292	+	131.3	0.478		0.388	-0.09	-0.225		welch	0.2269412684744852	0.5322211658600459	1	0	0.542	0.452	0.462	0.45	0.231	0.424	153	208	262	60	39	66
chx_high		chr7:WIPI2:t:5230834|7:5229738-5230834:+	WIPI2	chr7:WIPI2:t:5230834	t	5230834	7:5229738-5230834:+	7	5229738	5230834	+	103.8	0.788		0.697	-0.091	-0.076		welch	0.15561083791807093	0.4830374393167784	1	0	0.747	0.875	0.742	0.724	0.595	0.724	91	144	190	58	42	98
chx_high		chr16:HIRIP3:s:29995102|16:29994843-29995102:-	HIRIP3	chr16:HIRIP3:s:29995102	s	29995102	16:29994843-29995102:-	16	29994843	29995102	-	248.7	0.868		0.778	-0.091	-0.123		welch	0.19462933390386794	0.5046439569614822	0	0	0.885	0.883	0.835	0.654	0.778	0.849	286	341	285	153	162	265
chx_high		chr22:TRMT2A:s:20115671|22:20115447-20115671:-	TRMT2A	chr22:TRMT2A:s:20115671	s	20115671	22:20115447-20115671:-	22	20115447	20115671	-	115.0	0.947		0.855	-0.091	-0.088		welch	0.2075155421150472	0.5140263429281569	0	0	0.924	0.922	0.986	0.758	0.792	0.955	132	116	145	91	72	134
chx_high		chr1:DFFA:s:10467189|1:10463620-10467189:-	DFFA	chr1:DFFA:s:10467189	s	10467189	1:10463620-10467189:-	1	10463620	10467189	-	106.8	0.941		0.85	-0.091	-0.099		welch	0.2832408847528388	0.5757608296409431	0	0	0.885	0.933	1.0	0.946	0.867	0.75	104	180	124	56	105	72
chx_high		chr2:ATRAID:t:27213176|2:27212607-27213176:+	ATRAID	chr2:ATRAID:t:27213176	t	27213176	2:27212607-27213176:+	2	27212607	27213176	+	123.2	0.442		0.351	-0.091	-0.03		welch	0.565825105478819	0.7722238102227423	0	0	0.529	0.405	0.421	0.545	0.263	0.37	119	168	190	44	118	100
chx_high		chr16:KIF22:t:29803997|16:29803608-29803997:+	KIF22	chr16:KIF22:t:29803997	t	29803997	16:29803608-29803997:+	16	29803608	29803997	+	141.3	0.95		0.858	-0.092	-0.1		welch	0.17673528540787423	0.48706062555519536	0	0	0.918	0.976	0.965	0.782	0.949	0.838	184	127	171	101	117	148
chx_high		chr1:RNF220:t:44632342|1:44632212-44632342:+	RNF220	chr1:RNF220:t:44632342	t	44632342	1:44632212-44632342:+	1	44632212	44632342	+	116.5	0.358		0.266	-0.092	-0.107		welch	0.23590756128298784	0.5424016369656098	0	0	0.32	0.319	0.412	0.17	0.222	0.366	125	163	204	53	72	82
chx_high		chr11:RRP8:s:6603403|11:6602215-6603403:-	RRP8	chr11:RRP8:s:6603403	s	6603403	11:6602215-6603403:-	11	6602215	6603403	-	118.5	0.976		0.882	-0.093	-0.075		welch	0.10279618403718878	0.4094519542037817	0	0	1.0	0.936	1.0	0.795	0.937	0.882	82	125	122	88	142	152
chx_high		chr16:ZNF598:t:2001191|16:2001191-2001591:-	ZNF598	chr16:ZNF598:t:2001191	t	2001191	16:2001191-2001591:-	16	2001191	2001591	-	110.5	0.221		0.127	-0.094	-0.025		welch	0.33535452473650357	0.6158712026607487	0	0	0.384	0.097	0.234	0.077	0.22	0.097	86	144	291	39	41	62
chx_high		chr7:EIF3B:s:2379511|7:2379511-2380203:+	EIF3B	chr7:EIF3B:s:2379511	s	2379511	7:2379511-2380203:+	7	2379511	2380203	+	128.8	0.462		0.367	-0.094	-0.025		welch	0.4057516197070474	0.673178823604874	0	0	0.429	0.433	0.514	0.212	0.383	0.509	112	134	146	118	149	114
chx_high		chr12:RPL41:t:56117188|12:56116799-56117188:+	RPL41	chr12:RPL41:t:56117188	t	56117188	12:56116799-56117188:+	12	56116799	56117188	+	257.5	0.897		0.802	-0.095	-0.093		welch	0.2864426389189225	0.5757608296409431	0	0	0.865	0.875	0.942	0.646	0.886	0.835	288	392	395	127	167	176
chx_high		chr10:PRXL2A:s:80408643|10:80408643-80420482:+	PRXL2A	chr10:PRXL2A:s:80408643	s	80408643	10:80408643-80420482:+	10	80408643	80420482	+	115.5	0.164		0.068	-0.096	-0.063		welch	0.07789219114132137	0.37286098054534184	1	0	0.098	0.162	0.225	0.0	0.071	0.085	193	179	218	14	42	47
chx_high		chr19:PRMT1:t:49680486|19:49679925-49680486:+	PRMT1	chr19:PRMT1:t:49680486	t	49680486	19:49679925-49680486:+	19	49679925	49680486	+	145.2	0.153		0.056	-0.097	-0.071		welch	0.24356458647070528	0.5491958243200459	0	0	0.039	0.156	0.237	0.017	0.058	0.08	178	211	232	59	104	87
chx_high		chrX:MECP2:t:154032557|X:154032557-154092183:-	MECP2	chrX:MECP2:t:154032557	t	154032557	X:154032557-154092183:-	X	154032557	154092183	-	146.7	0.482		0.385	-0.097	-0.059		welch	0.3916786541373855	0.6592383968944941	0	0	0.383	0.639	0.395	0.43	0.291	0.413	115	183	200	100	103	179
chx_high		chr16:ENSG00000280607:s:29808741|16:29808741-29810076:+	ENSG00000280607	chr16:ENSG00000280607:s:29808741	s	29808741	16:29808741-29810076:+	16	29808741	29810076	+	307.5	0.816		0.718	-0.098	-0.086		welch	0.1129849978295714	0.42569831440303063	0	0	0.911	0.767	0.808	0.685	0.779	0.695	293	494	501	165	172	220
chx_high		chr3:IMPDH2:s:49028430|3:49028322-49028430:-	IMPDH2	chr3:IMPDH2:s:49028430	s	49028430	3:49028322-49028430:-	3	49028322	49028430	-	201.2	0.748		0.65	-0.098	-0.128		welch	0.22394835961992132	0.5322211658600459	1	0	0.736	0.768	0.741	0.474	0.647	0.731	250	284	370	57	116	130
chx_high		chr2:DYNC1I2:t:171690146|2:171687873-171690146:+	DYNC1I2	chr2:DYNC1I2:t:171690146	t	171690146	2:171687873-171690146:+	2	171687873	171690146	+	160.7	0.93		0.832	-0.098	-0.099		welch	0.22874574080628682	0.5322211658600459	0	0	0.938	0.963	0.86	0.912	0.687	0.829	242	268	157	125	67	105
chx_high		chr11:SF1:s:64767570|11:64767246-64767570:-	SF1	chr11:SF1:s:64767570	s	64767570	11:64767246-64767570:-	11	64767246	64767570	-	124.3	0.147		0.047	-0.099	-0.112		welch	0.11986296504026439	0.42642979452418506	0	0	0.165	0.116	0.169	0.0	0.0	0.13	133	173	124	95	106	115
chx_high		chr1:S100A13:t:153626533|1:153626533-153627482:-	S100A13	chr1:S100A13:t:153626533	t	153626533	1:153626533-153627482:-	1	153626533	153627482	-	101.3	0.813		0.714	-0.099	-0.056		welch	0.28787681289763184	0.5757608296409431	0	0	0.799	0.765	0.889	0.846	0.529	0.684	154	153	126	65	34	76
chx_high		chr7:LAMTOR4:t:100153399|7:100149579-100153399:+	LAMTOR4	chr7:LAMTOR4:t:100153399	t	100153399	7:100149579-100153399:+	7	100149579	100153399	+	144.2	0.958		0.859	-0.099	-0.067		welch	0.441062776284711	0.6991883757951273	0	0	0.945	0.931	0.995	0.913	1.0	0.728	164	189	193	126	68	125
chx_high		chr1:RBM34:t:235155112|1:235155112-235160892:-	RBM34	chr1:RBM34:t:235155112	t	235155112	1:235155112-235160892:-	1	235155112	235160892	-	104.2	0.282		0.184	-0.099	-0.091		welch	0.579959712325878	0.7768267706383319	0	0	0.32	0.33	0.07	0.184	0.192	0.176	97	115	43	103	125	142
chx_high		chr12:OS9:t:57718992|12:57718421-57718992:+	OS9	chr12:OS9:t:57718992	t	57718992	12:57718421-57718992:+	12	57718421	57718992	+	129.8	0.787		0.685	-0.102	-0.085		welch	0.16331753671454788	0.4830374393167784	0	0	0.912	0.717	0.8	0.667	0.765	0.636	91	198	185	75	98	132
chx_high		chr15:SNAPC5:t:66494552|15:66494552-66497641:-	SNAPC5	chr15:SNAPC5:t:66494552	t	66494552	15:66494552-66497641:-	15	66494552	66497641	-	139.3	0.424		0.322	-0.102	-0.098		welch	0.3669946061814455	0.6396561662327643	0	0	0.374	0.484	0.402	0.477	0.298	0.21	187	215	164	86	84	100
chx_high		chr10:ANAPC16:s:72216138|10:72216138-72220053:+	ANAPC16	chr10:ANAPC16:s:72216138	s	72216138	10:72216138-72220053:+	10	72216138	72220053	+	123.7	0.526		0.423	-0.102	-0.005		welch	0.5033268310032144	0.7315041136267753	0	0	0.474	0.561	0.54	0.382	0.635	0.326	175	173	198	55	52	89
chx_high		chr2:PPP1R7:s:241166441|2:241166441-241167044:+	PPP1R7	chr2:PPP1R7:s:241166441	s	241166441	2:241166441-241167044:+	2	241166441	241167044	+	141.8	0.786		0.683	-0.103	-0.103		welch	0.1470460816314046	0.47974810990357697	0	0	0.704	0.783	0.865	0.64	0.721	0.686	169	207	185	86	86	118
chx_high		chr3:ENSG00000289750:s:15059368|3:15053467-15059368:-	ENSG00000289750	chr3:ENSG00000289750:s:15059368	s	15059368	3:15053467-15059368:-	3	15053467	15059368	-	102.5	0.998		0.895	-0.103			welch	0.19701853114249648	0.5046439569614822	0	0	0.992	1.0	1.0	0.843	0.794	1.0	126	116	173	51	63	86
chx_high		chr9:REXO4:s:133417619|9:133415011-133417619:-	REXO4	chr9:REXO4:s:133417619	s	133417619	9:133415011-133417619:-	9	133415011	133417619	-	115.3	0.905		0.802	-0.103	-0.131		welch	0.20604695494612835	0.5140263429281569	0	0	0.862	0.945	0.903	0.677	0.82	0.883	130	146	103	93	100	120
chx_high		chr12:SFSWAP:s:131756644|12:131756644-131766117:+	SFSWAP	chr12:SFSWAP:s:131756644	s	131756644	12:131756644-131766117:+	12	131756644	131766117	+	127.7	0.379		0.277	-0.103	-0.098		welch	0.2668529465804881	0.569873033982389	0	0	0.404	0.327	0.408	0.408	0.242	0.212	151	171	184	76	66	118
chx_high		chr16:METTL26:s:636093|16:635340-636093:-	METTL26	chr16:METTL26:s:636093	s	636093	16:635340-636093:-	16	635340	636093	-	204.5	0.483		0.378	-0.104	-0.105		welch	0.19687374695298215	0.5046439569614822	0	0	0.5	0.414	0.532	0.244	0.425	0.431	186	268	308	127	134	204
chx_high		chr17:RNASEK:t:7013665|17:7012761-7013665:+	RNASEK	chr17:RNASEK:t:7013665	t	7013665	17:7012761-7013665:+	17	7012761	7013665	+	255.2	0.821		0.717	-0.104	-0.123		welch	0.2392462207443241	0.5479207565281776	0	0	0.756	0.874	0.823	0.805	0.595	0.743	308	350	492	113	116	152
chx_high		chr19:DMKN:t:35510252|19:35510252-35510370:-	DMKN	chr19:DMKN:t:35510252	t	35510252	19:35510252-35510370:-	19	35510252	35510370	-	127.7	0.532		0.427	-0.105	-0.148		welch	0.1773119007126929	0.48706062555519536	0	0	0.538	0.469	0.575	0.311	0.466	0.481	130	162	221	74	73	106
chx_high		chr10:RPP38:t:15103304|10:15097409-15103304:+	RPP38	chr10:RPP38:t:15103304	t	15103304	10:15097409-15103304:+	10	15097409	15103304	+	157.8	0.335		0.23	-0.105	-0.13		welch	0.32637963527162284	0.6129727807018588	0	0	0.48	0.342	0.177	0.153	0.229	0.277	127	152	124	111	249	184
chx_high		chr1:NTPCR:s:232950744|1:232950744-232955556:+	NTPCR	chr1:NTPCR:s:232950744	s	232950744	1:232950744-232955556:+	1	232950744	232955556	+	102.3	0.919		0.811	-0.107	-0.002		welch	0.2078159865552126	0.5140263429281569	0	0	0.961	0.889	0.931	0.919	0.714	0.83	77	162	131	86	105	53
chx_high		chr11:PTPMT1:t:47571470|11:47565986-47571470:+	PTPMT1	chr11:PTPMT1:t:47571470	t	47571470	11:47565986-47571470:+	11	47565986	47571470	+	245.2	0.462		0.354	-0.107	-0.078		welch	0.26834774716636467	0.569873033982389	0	0	0.573	0.429	0.425	0.441	0.181	0.419	218	312	388	170	166	217
chx_high		chr3:CMC1:t:28263290|3:28241812-28263290:+	CMC1	chr3:CMC1:t:28263290	t	28263290	3:28241812-28263290:+	3	28241812	28263290	+	160.8	0.918		0.809	-0.108	-0.06		welch	0.2819654346402109	0.5757608296409431	0	0	0.892	0.956	0.905	0.832	0.709	0.932	203	206	210	95	148	103
chx_high		chr9:SURF2:t:133357710|9:133357068-133357710:+	SURF2	chr9:SURF2:t:133357710	t	133357710	9:133357068-133357710:+	9	133357068	133357710	+	121.7	0.815		0.705	-0.109	0.0		welch	0.10918436534986088	0.42282422054728214	1	0	0.856	0.802	0.789	0.689	0.638	0.787	146	217	133	90	69	75
chx_high		chr15:MRPS11:s:88467782|15:88467782-88467910:+	MRPS11	chr15:MRPS11:s:88467782	s	88467782	15:88467782-88467910:+	15	88467782	88467910	+	120.3	0.35		0.241	-0.109	-0.132		welch	0.43437543342461504	0.693707920500772	0	0	0.432	0.438	0.178	0.226	0.369	0.18	125	169	146	106	65	111
chx_high		chr12:NCOR2:s:124419956|12:124402561-124419956:-	NCOR2	chr12:NCOR2:s:124419956	s	124419956	12:124402561-124419956:-	12	124402561	124419956	-	101.5	0.778		0.668	-0.11	-0.11		welch	0.14962205612345336	0.48145604650482704	0	0	0.817	0.745	0.789	0.578	0.764	0.658	93	157	142	45	55	117
chx_high		chr7:BUD31:t:99410033|7:99409004-99410033:+	BUD31	chr7:BUD31:t:99410033	t	99410033	7:99409004-99410033:+	7	99409004	99410033	+	225.3	0.626		0.516	-0.11	-0.1		welch	0.17441554550476013	0.48706062555519536	0	0	0.737	0.555	0.649	0.489	0.475	0.625	217	434	302	141	162	96
chx_high		chr12:MYG1:t:53306197|12:53306060-53306197:+	MYG1	chr12:MYG1:t:53306197	t	53306197	12:53306060-53306197:+	12	53306060	53306197	+	113.7	0.927		0.818	-0.11	-0.039		welch	0.32930123262971445	0.6142607912374345	0	0	0.87	0.947	0.932	0.779	0.699	0.967	77	188	148	95	83	91
chx_high		chr8:SNHG6:s:66925436|8:66922392-66925436:-	SNHG6	chr8:SNHG6:s:66925436	s	66925436	8:66922392-66925436:-	8	66922392	66925436	-	235.2	0.312		0.201	-0.111	-0.081		welch	0.15652560124987486	0.4830374393167784	0	0	0.236	0.287	0.426	0.144	0.25	0.194	195	439	230	153	208	186
chx_high		chr4:HNRNPDL:t:82426129|4:82426129-82426462:-	HNRNPDL	chr4:HNRNPDL:t:82426129	t	82426129	4:82426129-82426462:-	4	82426129	82426462	-	164.0	0.714		0.604	-0.111	-0.087		welch	0.43594316236949165	0.693707920500772	0	0	0.689	0.752	0.692	0.686	0.74	0.421	161	214	185	172	100	152
chx_high		chr18:RPL17:t:49491584|18:49491584-49492274:-	RPL17	chr18:RPL17:t:49491584	t	49491584	18:49491584-49492274:-	18	49491584	49492274	-	245.0	0.713		0.601	-0.112	-0.096		welch	0.21954157592752027	0.5276225528463862	1	0	0.713	0.717	0.711	0.635	0.693	0.487	282	322	425	148	137	156
chx_high		chr11:AKIP1:s:8911671|11:8911671-8914825:+	AKIP1	chr11:AKIP1:s:8911671	s	8911671	11:8911671-8914825:+	11	8911671	8914825	+	103.8	0.587		0.475	-0.112	-0.082		welch	0.3600333001787114	0.6396561662327643	0	0	0.478	0.662	0.582	0.473	0.595	0.427	90	139	158	91	42	103
chx_high		chr3:NAA50:s:113745941|3:113724092-113745941:-	NAA50	chr3:NAA50:s:113745941	s	113745941	3:113724092-113745941:-	3	113724092	113745941	-	113.0	0.329		0.216	-0.113	-0.105		welch	0.159989456953909	0.4830374393167784	0	0	0.246	0.373	0.347	0.143	0.1	0.312	142	204	170	42	40	80
chx_high		chr12:MAGOHB:s:10613438|12:10610680-10613438:-	MAGOHB	chr12:MAGOHB:s:10613438	s	10613438	12:10610680-10613438:-	12	10610680	10613438	-	107.3	0.966		0.853	-0.113			welch	0.2848107795764519	0.5757608296409431	0	0	1.0	0.938	0.945	0.771	1.0	0.802	167	112	127	70	72	96
chx_high		chr17:COASY:t:42564982|17:42564898-42564982:+	COASY	chr17:COASY:t:42564982	t	42564982	17:42564898-42564982:+	17	42564898	42564982	+	134.7	0.982		0.868	-0.114			welch	0.25760006972517585	0.5655580478176793	0	0	0.981	0.969	1.0	0.986	0.899	0.765	161	191	153	69	119	115
chx_high		chr1:PARK7:t:7962762|1:7961793-7962762:+	PARK7	chr1:PARK7:t:7962762	t	7962762	1:7961793-7962762:+	1	7961793	7962762	+	151.7	0.53		0.415	-0.114	-0.123		welch	0.3157844548532984	0.6046495791289392	0	0	0.48	0.593	0.507	0.298	0.571	0.388	148	226	300	57	63	116
chx_high		chr12:FKBP4:s:2795244|12:2795244-2797137:+	FKBP4	chr12:FKBP4:s:2795244	s	2795244	12:2795244-2797137:+	12	2795244	2797137	+	104.2	0.964		0.848	-0.115	-0.088		welch	0.06561608810994954	0.3332156126627007	1	0	0.918	0.96	1.0	0.772	0.853	0.899	110	149	155	57	75	79
chx_high		chr16:UBE2I:t:1314019|16:1309773-1314019:+	UBE2I	chr16:UBE2I:t:1314019	t	1314019	16:1309773-1314019:+	16	1309773	1314019	+	373.2	0.852		0.736	-0.116	-0.102		welch	0.15615932770213173	0.4830374393167784	0	0	0.807	0.886	0.855	0.639	0.745	0.824	425	466	780	205	153	210
chx_high		chr12:PSMD9:t:121903005|12:121899845-121903005:+	PSMD9	chr12:PSMD9:t:121903005	t	121903005	12:121899845-121903005:+	12	121899845	121903005	+	117.5	0.911		0.795	-0.116	-0.033		welch	0.3246818939907339	0.6129727807018588	0	0	0.891	0.894	0.951	0.979	0.659	0.716	147	161	143	96	91	67
chx_high		chr11:ENSG00000286264:t:64242383|11:64241132-64242383:+	ENSG00000286264	chr11:ENSG00000286264:t:64242383	t	64242383	11:64241132-64242383:+	11	64241132	64242383	+	496.5	0.829		0.712	-0.117	-0.11		welch	0.04667354566918151	0.28393073615418757	1	0	0.794	0.869	0.82	0.703	0.768	0.655	597	712	749	286	345	290
chx_high		chr19:DMKN:s:35510183|19:35505986-35510183:-	DMKN	chr19:DMKN:s:35510183	s	35510183	19:35505986-35510183:-	19	35505986	35510183	-	318.0	0.562		0.445	-0.117	-0.096		welch	0.15004280901349062	0.48145604650482704	1	0	0.515	0.493	0.666	0.457	0.38	0.482	332	475	470	173	184	274
chx_high		chr6:RNF8:s:37371574|6:37371574-37376925:+	RNF8	chr6:RNF8:s:37371574	s	37371574	6:37371574-37376925:+	6	37371574	37376925	+	132.7	0.192		0.075	-0.117	-0.098		welch	0.3079356431228252	0.5962614280843175	0	0	0.19	0.054	0.335	0.125	0.079	0.047	147	166	161	72	101	149
chx_high		chr19:TCF3:t:1611849|19:1611849-1615284:-	TCF3	chr19:TCF3:t:1611849	t	1611849	19:1611849-1615284:-	19	1611849	1615284	-	181.3	0.499		0.381	-0.118	-0.036		welch	0.09109906351773929	0.40774712711106514	0	0	0.563	0.557	0.414	0.345	0.355	0.43	215	203	295	116	110	149
chx_high		chr10:STK32C:t:132330485|10:132330485-132331435:-	STK32C	chr10:STK32C:t:132330485	t	132330485	10:132330485-132331435:-	10	132330485	132331435	-	130.0	0.788		0.671	-0.118	-0.153		welch	0.17397140925652782	0.48706062555519536	1	0	0.785	0.764	0.814	0.516	0.7	0.734	158	182	194	62	60	124
chx_high		chr5:TCOF1:t:150391956|5:150390023-150391956:+	TCOF1	chr5:TCOF1:t:150391956	t	150391956	5:150390023-150391956:+	5	150390023	150391956	+	170.5	0.423		0.306	-0.118	-0.132		welch	0.18951869757474113	0.501710649463831	0	0	0.5	0.502	0.31	0.333	0.239	0.37	146	203	239	105	184	146
chx_high		chr16:KIF22:s:29802937|16:29802937-29803448:+	KIF22	chr16:KIF22:s:29802937	s	29802937	16:29802937-29803448:+	16	29802937	29803448	+	157.0	0.937		0.818	-0.118	-0.144		welch	0.2741776560929348	0.5718562541366926	0	0	0.881	0.978	0.949	0.654	0.948	0.828	143	138	177	133	153	198
chx_high		chr19:DNMT1:t:10141189|19:10141189-10142027:-	DNMT1	chr19:DNMT1:t:10141189	t	10141189	19:10141189-10142027:-	19	10141189	10142027	-	115.7	0.973		0.851	-0.122			welch	0.11599490622778096	0.42642979452418506	1	0	1.0	0.964	0.969	0.892	0.767	0.916	68	169	128	65	133	131
chx_high		chr19:RAD23A:s:12948358|19:12948358-12948496:+	RAD23A	chr19:RAD23A:s:12948358	s	12948358	19:12948358-12948496:+	19	12948358	12948496	+	318.5	0.985		0.864	-0.122	-0.127		welch	0.14523184834055833	0.47918304763212466	1	0	0.997	0.992	0.969	0.729	0.926	0.886	327	488	421	166	272	237
chx_high		chr20:EIF6:s:35284175|20:35280829-35284175:-	EIF6	chr20:EIF6:s:35284175	s	35284175	20:35280829-35284175:-	20	35280829	35284175	-	106.2	0.794		0.672	-0.122	-0.109		welch	0.4724220104581045	0.728524898316949	0	0	0.782	0.774	0.822	0.378	0.8	0.82	101	137	146	82	60	111
chx_high		chr19:ENSG00000267157:s:5785382|19:5785275-5785382:-	ENSG00000267157	chr19:ENSG00000267157:s:5785382	s	5785382	19:5785275-5785382:-	19	5785275	5785382	-	152.8	0.859		0.736	-0.123	-0.069		welch	0.09387603653737168	0.4091313831180975	1	0	0.868	0.84	0.875	0.768	0.645	0.786	91	106	72	207	203	238
chx_high		chr5:RPL26L1:t:172959864|5:172959007-172959864:+	RPL26L1	chr5:RPL26L1:t:172959864	t	172959864	5:172959007-172959864:+	5	172959007	172959864	+	113.2	0.5		0.376	-0.124	-0.118		welch	0.17408205754559136	0.48706062555519536	0	0	0.562	0.594	0.37	0.449	0.375	0.235	130	155	173	98	72	51
chx_high		chr14:MTA1:s:105464147|14:105464147-105464415:+	MTA1	chr14:MTA1:s:105464147	s	105464147	14:105464147-105464415:+	14	105464147	105464415	+	148.0	0.893		0.77	-0.124	-0.147		welch	0.5256636878925974	0.7495482940197047	0	0	0.904	0.911	0.87	0.87	0.97	0.568	115	257	238	54	99	125
chx_high		chr16:KARS1:t:75641723|16:75641723-75644282:-	KARS1	chr16:KARS1:t:75641723	t	75641723	16:75641723-75644282:-	16	75641723	75644282	-	103.2	0.295		0.168	-0.128	-0.109		welch	0.09938427058245333	0.4094519542037817	0	0	0.327	0.224	0.378	0.15	0.062	0.254	107	214	143	40	48	67
chx_high		chr7:ATP5MF:t:99460193|7:99460193-99466128:-	ATP5MF	chr7:ATP5MF:t:99460193	t	99460193	7:99460193-99466128:-	7	99460193	99466128	-	244.3	0.319		0.191	-0.129	-0.116		welch	0.10244985953321965	0.4094519542037817	1	0	0.301	0.334	0.322	0.232	0.256	0.12	296	287	453	125	121	184
chx_high		chr12:MYL6:t:56161386|12:56160670-56161386:+	MYL6	chr12:MYL6:t:56161386	t	56161386	12:56160670-56161386:+	12	56160670	56161386	+	199.7	0.501		0.371	-0.13	-0.207		welch	0.21607408745158718	0.521434987899698	0	0	0.38	0.502	0.608	0.328	0.472	0.323	166	229	186	198	193	226
chx_high		chr19:LSM14A:s:34209051|19:34209051-34215595:+	LSM14A	chr19:LSM14A:s:34209051	s	34209051	19:34209051-34215595:+	19	34209051	34215595	+	124.7	0.401		0.271	-0.13	-0.117		welch	0.243111514633109	0.5491958243200459	0	0	0.508	0.272	0.491	0.132	0.189	0.444	130	180	106	76	132	124
chx_high		chr19:FKBP8:s:18539370|19:18538433-18539370:-	FKBP8	chr19:FKBP8:s:18539370	s	18539370	19:18538433-18539370:-	19	18538433	18539370	-	149.2	0.309		0.179	-0.13	-0.138		welch	0.25219243372269234	0.557880232174441	0	0	0.278	0.199	0.398	0.279	0.168	0.132	151	166	259	68	137	114
chx_high		chr5:TCOF1:s:150390023|5:150390023-150391956:+	TCOF1	chr5:TCOF1:s:150390023	s	150390023	5:150390023-150391956:+	5	150390023	150391956	+	102.8	0.671		0.541	-0.131	-0.156		welch	0.1864623931648164	0.501710649463831	0	0	0.793	0.68	0.574	0.443	0.518	0.659	92	150	129	79	85	82
chx_high		chr9:AK1:s:127871822|9:127868512-127871822:-	AK1	chr9:AK1:s:127871822	s	127871822	9:127868512-127871822:-	9	127868512	127871822	-	105.7	0.964		0.832	-0.132	-0.107		welch	0.02236339492961524	0.21731912261174915	1	0	1.0	0.967	0.939	0.829	0.782	0.882	95	123	148	105	78	85
chx_high		chr11:HRAS:s:533452|11:532755-533452:-	HRAS	chr11:HRAS:s:533452	s	533452	11:532755-533452:-	11	532755	533452	-	440.8	0.884		0.752	-0.132	-0.142		welch	0.10680326833300442	0.41861146782868847	1	0	0.888	0.874	0.89	0.834	0.771	0.684	474	641	848	193	201	288
chx_high		chr12:MMAB:t:109561104|12:109561104-109561419:-	MMAB	chr12:MMAB:t:109561104	t	109561104	12:109561104-109561419:-	12	109561104	109561419	-	155.0	0.923		0.79	-0.133	-0.14		welch	0.04426266243743853	0.2779504824028398	1	0	0.874	0.98	0.897	0.78	0.773	0.809	143	245	261	100	66	115
chx_high		chr8:SHARPIN:t:144100069|8:144100069-144103050:-	SHARPIN	chr8:SHARPIN:t:144100069	t	144100069	8:144100069-144103050:-	8	144100069	144103050	-	185.0	0.935		0.802	-0.133	-0.143		welch	0.12566977377159155	0.43675057567019887	0	0	1.0	0.846	0.957	0.742	0.901	0.771	161	169	209	163	172	236
chx_high		chr15:COMMD4:s:75339344|15:75339344-75339701:+	COMMD4	chr15:COMMD4:s:75339344	s	75339344	15:75339344-75339701:+	15	75339344	75339701	+	182.7	0.664		0.531	-0.133	-0.147		welch	0.2952273215835025	0.5805143293089746	0	0	0.711	0.669	0.641	0.318	0.542	0.698	128	302	312	107	118	129
chx_high		chr12:RNF10:s:120566980|12:120566980-120571190:+	RNF10	chr12:RNF10:s:120566980	s	120566980	12:120566980-120571190:+	12	120566980	120571190	+	130.7	0.94		0.807	-0.133	-0.109		welch	0.30936166559854095	0.5962614280843175	0	0	0.87	0.935	0.984	0.815	0.963	0.695	138	123	243	81	81	118
chx_high		chr1:DNAJC8:s:28232920|1:28205306-28232920:-	DNAJC8	chr1:DNAJC8:s:28232920	s	28232920	1:28205306-28232920:-	1	28205306	28232920	-	115.7	0.146		0.012	-0.134	-0.089		welch	0.15218665436880507	0.48302720734446825	1	0	0.269	0.035	0.212	0.029	0.012	0.0	108	201	137	68	83	97
