gene_id	symbol	min_over_methods_mean_log2cpm	rank
ENSG00000174469	CNTNAP2	3.7276	6121
ENSG00000168288	MMADHC	3.7273	6122
ENSG00000168566	SNRNP48	3.7273	6123
ENSG00000185917	SETD4	3.7273	6124
ENSG00000169871	TRIM56	3.7249	6125
ENSG00000140691	ARMC5	3.7244	6126
ENSG00000182544	MFSD5	3.7226	6127
ENSG00000270231	NBPF8	3.7223	6128
ENSG00000183386	FHL3	3.7209	6129
ENSG00000149798	CDC42EP2	3.7209	6130
ENSG00000137817	PARP6	3.7201	6131
ENSG00000285053		3.7197	6132
ENSG00000169764	UGP2	3.719	6133
ENSG00000142494	SLC47A1	3.7187	6134
ENSG00000119729	RHOQ	3.7181	6135
ENSG00000011132	APBA3	3.7181	6136
ENSG00000065833	ME1	3.7181	6137
ENSG00000157693	TMEM268	3.7181	6138
ENSG00000145016	RUBCN	3.7181	6139
ENSG00000106617	PRKAG2	3.7181	6140
ENSG00000123104	ITPR2	3.7181	6141
ENSG00000156735	BAG4	3.7181	6142
ENSG00000129083	COPB1	3.7181	6143
ENSG00000130348	QRSL1	3.7171	6144
ENSG00000112245	PTP4A1	3.7171	6145
ENSG00000174606	ANGEL2	3.7171	6146
ENSG00000066084	DIP2B	3.7171	6147
ENSG00000183696	UPP1	3.7164	6148
ENSG00000171723	GPHN	3.7153	6149
ENSG00000242612	DECR2	3.7127	6150
ENSG00000096070	BRPF3	3.7127	6151
ENSG00000095066	HOOK2	3.7119	6152
ENSG00000042088	TDP1	3.7116	6153
ENSG00000124788	ATXN1	3.7107	6154
ENSG00000122678	POLM	3.7106	6155
ENSG00000184602	SNN	3.7102	6156
ENSG00000110429	FBXO3	3.7095	6157
ENSG00000064726	BTBD1	3.7089	6158
ENSG00000169951	ZNF764	3.708	6159
ENSG00000125812	GZF1	3.7076	6160
ENSG00000182118	FAM89A	3.7073	6161
ENSG00000156973	PDE6D	3.7073	6162
ENSG00000187079	TEAD1	3.7073	6163
ENSG00000119431	HDHD3	3.7073	6164
ENSG00000163788	SNRK	3.7073	6165
ENSG00000170264	FAM161A	3.7073	6166
ENSG00000141034	GID4	3.7073	6167
ENSG00000154309	DISP1	3.7073	6168
ENSG00000237765	FAM200B	3.7073	6169
ENSG00000114956	DGUOK	3.7073	6170
ENSG00000120029	ARMH3	3.7073	6171
ENSG00000187240	DYNC2H1	3.7073	6172
ENSG00000147257	GPC3	3.7073	6173
ENSG00000013375	PGM3	3.7073	6174
ENSG00000012174	MBTPS2	3.7073	6175
ENSG00000105483	CARD8	3.7073	6176
ENSG00000134769	DTNA	3.7073	6177
ENSG00000114331	ACAP2	3.7073	6178
ENSG00000151332	MBIP	3.7073	6179
ENSG00000149600	COMMD7	3.7073	6180
ENSG00000186625	KATNA1	3.7073	6181
ENSG00000119041	GTF3C3	3.7073	6182
ENSG00000140598	EFL1	3.7073	6183
ENSG00000105778	AVL9	3.7073	6184
ENSG00000101138	CSTF1	3.7073	6185
ENSG00000134152	KATNBL1	3.7073	6186
ENSG00000184060	ADAP2	3.707	6187
ENSG00000116903	EXOC8	3.7045	6188
ENSG00000170293	CMTM8	3.7045	6189
ENSG00000169598	DFFB	3.7037	6190
ENSG00000172081	MOB3A	3.7032	6191
ENSG00000123728	RAP2C	3.7028	6192
ENSG00000154839	SKA1	3.7025	6193
ENSG00000169249	ZRSR2	3.7025	6194
ENSG00000074219	TEAD2	3.7016	6195
ENSG00000109118	PHF12	3.697	6196
ENSG00000130363	RSPH3	3.6961	6197
ENSG00000185818	NAT8L	3.695	6198
ENSG00000091073	DTX2	3.6945	6199
ENSG00000121900	TMEM54	3.6941	6200
ENSG00000166783	MARF1	3.6931	6201
ENSG00000117305	HMGCL	3.6916	6202
ENSG00000154118	JPH3	3.6906	6203
ENSG00000187736	NHEJ1	3.6886	6204
ENSG00000153904	DDAH1	3.6886	6205
ENSG00000106031	HOXA13	3.6886	6206
ENSG00000083457	ITGAE	3.6886	6207
ENSG00000155287	SLC25A28	3.6886	6208
ENSG00000117114	ADGRL2	3.6886	6209
ENSG00000140386	SCAPER	3.6886	6210
ENSG00000151135	TMEM263	3.6886	6211
ENSG00000123595	RAB9A	3.6886	6212
ENSG00000171241	SHCBP1	3.6886	6213
ENSG00000086827	ZW10	3.6862	6214
ENSG00000196422	PPP1R26	3.6861	6215
ENSG00000162729	IGSF8	3.6851	6216
ENSG00000187961	KLHL17	3.6847	6217
ENSG00000169851	PCDH7	3.6843	6218
ENSG00000165105	RASEF	3.6826	6219
ENSG00000122694	GLIPR2	3.6825	6220
ENSG00000132005	RFX1	3.6815	6221
ENSG00000183475	ASB7	3.6812	6222
ENSG00000138801	PAPSS1	3.6806	6223
ENSG00000204991	SPIRE2	3.6806	6224
ENSG00000048740	CELF2	3.6805	6225
ENSG00000112511	PHF1	3.6802	6226
ENSG00000152409	JMY	3.6801	6227
ENSG00000131196	NFATC1	3.6786	6228
ENSG00000166024	R3HCC1L	3.6783	6229
ENSG00000072121	ZFYVE26	3.6783	6230
ENSG00000240857	RDH14	3.6783	6231
ENSG00000116954	RRAGC	3.6783	6232
ENSG00000169155	ZBTB43	3.6783	6233
ENSG00000243989	ACY1	3.6756	6234
ENSG00000287856		3.675	6235
ENSG00000140043	PTGR2	3.6746	6236
ENSG00000066739	ATG2B	3.6716	6237
ENSG00000113356	POLR3G	3.6716	6238
ENSG00000117682	DHDDS	3.6705	6239
ENSG00000103222	ABCC1	3.6705	6240
ENSG00000162341	TPCN2	3.6702	6241
ENSG00000188026	RILPL1	3.6696	6242
ENSG00000130856	ZNF236	3.6695	6243
ENSG00000145214	DGKQ	3.6682	6244
ENSG00000171813	PWWP2B	3.6681	6245
ENSG00000139291	TMEM19	3.6676	6246
ENSG00000173950	XXYLT1	3.667	6247
ENSG00000175283	DOLK	3.6653	6248
ENSG00000114019	AMOTL2	3.6636	6249
ENSG00000091039	OSBPL8	3.6636	6250
ENSG00000149474	KAT14	3.6636	6251
ENSG00000183323	CCDC125	3.6636	6252
ENSG00000124209	RAB22A	3.6636	6253
ENSG00000115993	TRAK2	3.6636	6254
ENSG00000124802	EEF1E1	3.6636	6255
ENSG00000170464	DNAJC18	3.6636	6256
ENSG00000181788	SIAH2	3.6636	6257
ENSG00000266412	NCOA4	3.6636	6258
ENSG00000120053	GOT1	3.6626	6259
ENSG00000138279	ANXA7	3.6626	6260
ENSG00000183647	ZNF530	3.6626	6261
ENSG00000139131	YARS2	3.6626	6262
ENSG00000064012	CASP8	3.6618	6263
ENSG00000104946	TBC1D17	3.6615	6264
ENSG00000131941	RHPN2	3.6612	6265
ENSG00000115282	TTC31	3.6593	6266
ENSG00000178445	GLDC	3.6572	6267
ENSG00000259330	INAFM2	3.6569	6268
ENSG00000168056	LTBP3	3.6557	6269
ENSG00000172663	TMEM134	3.6554	6270
ENSG00000181625	SLX1B	3.6546	6271
ENSG00000078967	UBE2D4	3.6545	6272
ENSG00000160606	TLCD1	3.6541	6273
ENSG00000044459	CNTLN	3.6531	6274
ENSG00000115461	IGFBP5	3.6525	6275
ENSG00000221829	FANCG	3.6507	6276
ENSG00000141384	TAF4B	3.6496	6277
ENSG00000198874	TYW1	3.6488	6278
ENSG00000115661	STK16	3.6486	6279
ENSG00000149782	PLCB3	3.6482	6280
ENSG00000260027	HOXB7	3.6477	6281
ENSG00000100890	PRORP	3.6474	6282
ENSG00000182704	TSKU	3.6471	6283
ENSG00000174460	ZCCHC12	3.6471	6284
ENSG00000106771	TMEM245	3.6467	6285
ENSG00000105290	APLP1	3.6451	6286
ENSG00000132004	FBXW9	3.6429	6287
ENSG00000164291	ARSK	3.6417	6288
ENSG00000179085	DPM3	3.6413	6289
ENSG00000148384	INPP5E	3.6411	6290
ENSG00000134775	FHOD3	3.6406	6291
ENSG00000238083	LRRC37A2	3.6405	6292
ENSG00000165275	TRMT10B	3.6404	6293
ENSG00000116266	STXBP3	3.6394	6294
ENSG00000129932	DOHH	3.6383	6295
ENSG00000157927	RADIL	3.6373	6296
ENSG00000114988	LMAN2L	3.6371	6297
ENSG00000087152	ATXN7L3	3.6371	6298
ENSG00000173517	PEAK1	3.6371	6299
ENSG00000131944	FAAP24	3.6367	6300
ENSG00000170525	PFKFB3	3.6362	6301
ENSG00000086544	ITPKC	3.6361	6302
ENSG00000109814	UGDH	3.6357	6303
ENSG00000100883	SRP54	3.6353	6304
ENSG00000164168	TMEM184C	3.6353	6305
ENSG00000155906	RMND1	3.6353	6306
ENSG00000197601	FAR1	3.6353	6307
ENSG00000156787	TBC1D31	3.6353	6308
ENSG00000182923	CEP63	3.6353	6309
ENSG00000135655	USP15	3.6353	6310
ENSG00000084710	EFR3B	3.6353	6311
ENSG00000147364	FBXO25	3.6352	6312
ENSG00000198056	PRIM1	3.6343	6313
ENSG00000106799	TGFBR1	3.6343	6314
ENSG00000198252	STYX	3.6343	6315
ENSG00000186166	CENATAC	3.6343	6316
ENSG00000157540	DYRK1A	3.6328	6317
ENSG00000278129	ZNF8	3.6278	6318
ENSG00000165288	BRWD3	3.6237	6319
ENSG00000139737	SLAIN1	3.6237	6320
ENSG00000120685	PROSER1	3.6237	6321
ENSG00000140600	SH3GL3	3.6237	6322
ENSG00000164933	SLC25A32	3.6237	6323
ENSG00000136816	TOR1B	3.6216	6324
ENSG00000128591	FLNC	3.6207	6325
ENSG00000204084	INPP5B	3.6207	6326
ENSG00000160271	RALGDS	3.6206	6327
ENSG00000177485	ZBTB33	3.6206	6328
ENSG00000178381	ZFAND2A	3.6202	6329
ENSG00000184056	VPS33B	3.6184	6330
ENSG00000090857	PDPR	3.618	6331
ENSG00000151233	GXYLT1	3.618	6332
ENSG00000144895	EIF2A	3.618	6333
ENSG00000120697	ALG5	3.618	6334
ENSG00000198860	TSEN15	3.618	6335
ENSG00000117758	STX12	3.618	6336
ENSG00000118162	KPTN	3.618	6337
ENSG00000104375	STK3	3.618	6338
ENSG00000164347	GFM2	3.618	6339
ENSG00000175279	CENPS	3.618	6340
ENSG00000125304	TM9SF2	3.618	6341
ENSG00000151500	THYN1	3.618	6342
ENSG00000102554	KLF5	3.618	6343
ENSG00000104695	PPP2CB	3.618	6344
ENSG00000144026	ZNF514	3.6166	6345
ENSG00000167264	DUS2	3.6166	6346
ENSG00000106683	LIMK1	3.6162	6347
ENSG00000184185	KCNJ12	3.6155	6348
ENSG00000041988	THAP3	3.6148	6349
ENSG00000103174	NAGPA	3.6135	6350
ENSG00000110697	PITPNM1	3.6117	6351
ENSG00000148180	GSN	3.6117	6352
ENSG00000006282	SPATA20	3.6101	6353
ENSG00000164221	CCDC112	3.6073	6354
ENSG00000087053	MTMR2	3.6073	6355
ENSG00000136603	SKIL	3.6073	6356
ENSG00000153207	AHCTF1	3.6073	6357
ENSG00000111269	CREBL2	3.6073	6358
ENSG00000100614	PPM1A	3.6073	6359
ENSG00000120509	PDZD11	3.6073	6360
ENSG00000142082	SIRT3	3.6073	6361
ENSG00000163162	RNF149	3.6073	6362
ENSG00000172239	PAIP1	3.6073	6363
ENSG00000164332	UBLCP1	3.6073	6364
ENSG00000083799	CYLD	3.6073	6365
ENSG00000144736	SHQ1	3.6073	6366
ENSG00000137463	MGARP	3.6067	6367
ENSG00000138439	FAM117B	3.6066	6368
ENSG00000115183	TANC1	3.6055	6369
ENSG00000122642	FKBP9	3.6048	6370
ENSG00000147862	NFIB	3.6042	6371
ENSG00000006118	TMEM132A	3.6023	6372
ENSG00000100731	PCNX1	3.6018	6373
ENSG00000122882	ECD	3.601	6374
ENSG00000213079	SCAF8	3.601	6375
ENSG00000115419	GLS	3.601	6376
ENSG00000063438	AHRR	3.601	6377
ENSG00000116906	GNPAT	3.601	6378
ENSG00000101546	RBFA	3.5957	6379
ENSG00000213347	MXD3	3.5955	6380
ENSG00000130449	ZSWIM6	3.5933	6381
ENSG00000136932	TRMO	3.5917	6382
ENSG00000158158	CNNM4	3.5907	6383
ENSG00000105556	MIER2	3.5891	6384
ENSG00000104957	YJU2B	3.5866	6385
ENSG00000150403	TMCO3	3.5856	6386
ENSG00000204427	ABHD16A	3.5856	6387
ENSG00000101974	ATP11C	3.5856	6388
ENSG00000250317	SMIM20	3.5852	6389
ENSG00000164741	DLC1	3.5852	6390
ENSG00000162928	PEX13	3.5847	6391
ENSG00000135040	NAA35	3.5833	6392
ENSG00000177683	THAP5	3.5833	6393
ENSG00000167106	EEIG1	3.5829	6394
ENSG00000103343	ZNF174	3.5821	6395
ENSG00000141452	RMC1	3.5814	6396
ENSG00000132781	MUTYH	3.5812	6397
ENSG00000133119	RFC3	3.5809	6398
ENSG00000173588	CEP83	3.5809	6399
ENSG00000104442	ARMC1	3.5809	6400
ENSG00000148175	STOM	3.5809	6401
ENSG00000112029	FBXO5	3.5809	6402
ENSG00000132912	DCTN4	3.5809	6403
ENSG00000100104	SRRD	3.5809	6404
ENSG00000009413	REV3L	3.5809	6405
ENSG00000164284	GRPEL2	3.5809	6406
ENSG00000169607	CKAP2L	3.5809	6407
ENSG00000184831	APOO	3.5809	6408
ENSG00000166439	RNF169	3.5809	6409
ENSG00000169018	FEM1B	3.5809	6410
ENSG00000057663	ATG5	3.5809	6411
ENSG00000188994	ZNF292	3.5809	6412
ENSG00000107140	TESK1	3.5807	6413
ENSG00000154447	SH3RF1	3.5798	6414
ENSG00000075131	TIPIN	3.5795	6415
ENSG00000013016	EHD3	3.5765	6416
ENSG00000069188	SDK2	3.5762	6417
ENSG00000136830	NIBAN2	3.5753	6418
ENSG00000198841	KTI12	3.5752	6419
ENSG00000266074	BAHCC1	3.5747	6420
ENSG00000240230	COX19	3.5725	6421
ENSG00000158470	B4GALT5	3.5722	6422
ENSG00000105516	DBP	3.5698	6423
ENSG00000105325	FZR1	3.5696	6424
ENSG00000158769	F11R	3.5688	6425
ENSG00000182985	CADM1	3.5685	6426
ENSG00000159263	SIM2	3.5669	6427
ENSG00000099814	CEP170B	3.5668	6428
ENSG00000165102	HGSNAT	3.5667	6429
ENSG00000124593		3.5656	6430
ENSG00000159596	TMEM69	3.5647	6431
ENSG00000171867	PRNP	3.5627	6432
ENSG00000240694	PNMA2	3.5622	6433
ENSG00000100528	CNIH1	3.5622	6434
ENSG00000179344	HLA-DQB1	3.5622	6435
ENSG00000075391	RASAL2	3.5622	6436
ENSG00000204576	PRR3	3.5622	6437
ENSG00000068796	KIF2A	3.5622	6438
ENSG00000123444	KBTBD4	3.5622	6439
ENSG00000172059	KLF11	3.5622	6440
ENSG00000204370	SDHD	3.5622	6441
ENSG00000102931	ARL2BP	3.5622	6442
ENSG00000198898	CAPZA2	3.5622	6443
ENSG00000102921	N4BP1	3.5622	6444
ENSG00000189067	LITAF	3.5622	6445
ENSG00000172888	ZNF621	3.5622	6446
ENSG00000196865	NHLRC2	3.5622	6447
ENSG00000008311	AASS	3.5621	6448
ENSG00000100288	CHKB	3.5586	6449
ENSG00000154727	GABPA	3.5582	6450
ENSG00000151304	SRFBP1	3.5581	6451
ENSG00000124275	MTRR	3.5556	6452
ENSG00000101004	NINL	3.5542	6453
ENSG00000177666	PNPLA2	3.5522	6454
ENSG00000197951	ZNF71	3.552	6455
ENSG00000114993	RTKN	3.5516	6456
ENSG00000198353	HOXC4	3.5512	6457
ENSG00000174080	CTSF	3.5512	6458
ENSG00000103066	PLA2G15	3.5481	6459
ENSG00000130669	PAK4	3.5479	6460
ENSG00000133111	RFXAP	3.5478	6461
ENSG00000185920	PTCH1	3.5471	6462
ENSG00000166140	ZFYVE19	3.5462	6463
ENSG00000142655	PEX14	3.5462	6464
ENSG00000142330	CAPN10	3.5457	6465
ENSG00000187764	SEMA4D	3.5452	6466
ENSG00000110057	UNC93B1	3.5451	6467
ENSG00000160050	CCDC28B	3.545	6468
ENSG00000182568	SATB1	3.5436	6469
ENSG00000221838	AP4M1	3.5431	6470
ENSG00000095321	CRAT	3.5422	6471
ENSG00000076662	ICAM3	3.5422	6472
ENSG00000113734	BNIP1	3.5421	6473
ENSG00000103479	RBL2	3.542	6474
ENSG00000068078	FGFR3	3.5382	6475
ENSG00000169504	CLIC4	3.5378	6476
ENSG00000139354	GAS2L3	3.5377	6477
ENSG00000137338	PGBD1	3.5373	6478
ENSG00000124074	ENKD1	3.5355	6479
ENSG00000106537	TSPAN13	3.5353	6480
ENSG00000102753	KPNA3	3.5353	6481
ENSG00000168785	TSPAN5	3.5353	6482
ENSG00000111877	MCM9	3.5353	6483
ENSG00000114120	SLC25A36	3.5353	6484
ENSG00000221944	TIGD1	3.5353	6485
ENSG00000120063	GNA13	3.5353	6486
ENSG00000135999	EPC2	3.5353	6487
ENSG00000152061	RABGAP1L	3.5353	6488
ENSG00000006459	KDM7A	3.5353	6489
ENSG00000135297	MTO1	3.5353	6490
ENSG00000102034	ELF4	3.5353	6491
ENSG00000089050	RBBP9	3.5353	6492
ENSG00000180376	CCDC66	3.5353	6493
ENSG00000048028	USP28	3.5353	6494
ENSG00000107938	EDRF1	3.5353	6495
ENSG00000155329	ZCCHC10	3.5353	6496
ENSG00000073417	PDE8A	3.5353	6497
ENSG00000101577	LPIN2	3.5353	6498
ENSG00000021574	SPAST	3.5353	6499
ENSG00000120699	EXOSC8	3.5353	6500
ENSG00000114790	ARHGEF26	3.5353	6501
ENSG00000067208	EVI5	3.5353	6502
ENSG00000010017	RANBP9	3.5353	6503
ENSG00000079387	SENP1	3.5353	6504
ENSG00000109381	ELF2	3.5353	6505
ENSG00000121957	GPSM2	3.5353	6506
ENSG00000171160	MORN4	3.5343	6507
ENSG00000136854	STXBP1	3.5311	6508
ENSG00000151849	CENPJ	3.5304	6509
ENSG00000183665	TRMT12	3.5286	6510
ENSG00000127452	FBXL12	3.5276	6511
ENSG00000139163	ETNK1	3.5269	6512
ENSG00000162695	SLC30A7	3.5267	6513
ENSG00000054793	ATP9A	3.5232	6514
ENSG00000100629	CEP128	3.5231	6515
ENSG00000088367	EPB41L1	3.5217	6516
ENSG00000204160	ZDHHC18	3.5211	6517
ENSG00000169136	ATF5	3.5211	6518
ENSG00000177595	PIDD1	3.5211	6519
ENSG00000110011	DNAJC4	3.521	6520
ENSG00000133678	TMEM254	3.5207	6521
ENSG00000029639	TFB1M	3.5183	6522
ENSG00000268043	NBPF12	3.5183	6523
ENSG00000107651	SEC23IP	3.5183	6524
ENSG00000108423	TUBD1	3.5183	6525
ENSG00000073969	NSF	3.5183	6526
ENSG00000120093	HOXB3	3.5183	6527
ENSG00000069956	MAPK6	3.5183	6528
ENSG00000157181	ODR4	3.5168	6529
ENSG00000183474	GTF2H2C	3.5157	6530
ENSG00000162929	SANBR	3.5147	6531
ENSG00000189227	C15orf61	3.5122	6532
ENSG00000100246	DNAL4	3.5106	6533
ENSG00000103150	MLYCD	3.5087	6534
ENSG00000157483	MYO1E	3.5081	6535
ENSG00000079102	RUNX1T1	3.5072	6536
ENSG00000177469	CAVIN1	3.5069	6537
ENSG00000068615	REEP1	3.5062	6538
ENSG00000169964	TMEM42	3.5062	6539
ENSG00000168795	ZBTB5	3.5055	6540
ENSG00000067836	ROGDI	3.5034	6541
ENSG00000215784	FAM72D	3.5032	6542
ENSG00000115414	FN1	3.5017	6543
ENSG00000196177	ACADSB	3.5	6544
ENSG00000182362	YBEY	3.4983	6545
ENSG00000087884	AAMDC	3.4981	6546
ENSG00000133056	PIK3C2B	3.4972	6547
ENSG00000160191	PDE9A	3.4953	6548
ENSG00000155850	SLC26A2	3.4936	6549
ENSG00000138182	KIF20B	3.493	6550
ENSG00000140455	USP3	3.4916	6551
ENSG00000232119	MCTS1	3.4916	6552
ENSG00000102893	PHKB	3.4916	6553
ENSG00000181472	ZBTB2	3.4916	6554
ENSG00000136982	DSCC1	3.4916	6555
ENSG00000141378	PTRH2	3.4916	6556
ENSG00000175868	CALCB	3.4916	6557
ENSG00000152700	SAR1B	3.4916	6558
ENSG00000203778	FAM229B	3.4916	6559
ENSG00000158186	MRAS	3.4916	6560
ENSG00000171566	PLRG1	3.4916	6561
ENSG00000185009	AP3M1	3.4916	6562
ENSG00000110841	PPFIBP1	3.4916	6563
ENSG00000198522	GPN1	3.4916	6564
ENSG00000055208	TAB2	3.4916	6565
ENSG00000164684	ZNF704	3.4916	6566
ENSG00000102471	NDFIP2	3.4916	6567
ENSG00000110066	KMT5B	3.4916	6568
ENSG00000272772		3.4916	6569
ENSG00000104723	TUSC3	3.4916	6570
ENSG00000168615	ADAM9	3.4907	6571
ENSG00000063180	CA11	3.4906	6572
ENSG00000112877	CEP72	3.4901	6573
ENSG00000165300	SLITRK5	3.4874	6574
ENSG00000065989	PDE4A	3.4869	6575
ENSG00000284753	EEF1AKMT4	3.4857	6576
ENSG00000152952	PLOD2	3.4857	6577
ENSG00000205220	PSMB10	3.4847	6578
ENSG00000132694	ARHGEF11	3.4834	6579
ENSG00000134109	EDEM1	3.4833	6580
ENSG00000162032	SPSB3	3.4832	6581
ENSG00000157570	TSPAN18	3.4813	6582
ENSG00000147789	ZNF7	3.4812	6583
ENSG00000178096	BOLA1	3.4809	6584
ENSG00000123352	SPATS2	3.4808	6585
ENSG00000116095	PLEKHA3	3.4808	6586
ENSG00000107758	PPP3CB	3.4808	6587
ENSG00000119912	IDE	3.4808	6588
ENSG00000100167	SEPTIN3	3.4808	6589
ENSG00000046647	GEMIN8	3.4808	6590
ENSG00000121931	LRIF1	3.4808	6591
ENSG00000074603	DPP8	3.4808	6592
ENSG00000163743	RCHY1	3.4808	6593
ENSG00000170185	USP38	3.4808	6594
ENSG00000100644	HIF1A	3.4808	6595
ENSG00000004866	ST7	3.4808	6596
ENSG00000166881	NEMP1	3.4808	6597
ENSG00000147905	ZCCHC7	3.4808	6598
ENSG00000136738	STAM	3.4808	6599
ENSG00000125753	VASP	3.4802	6600
ENSG00000062194	GPBP1	3.4798	6601
ENSG00000146414	SHPRH	3.4798	6602
ENSG00000101911	PRPS2	3.4798	6603
ENSG00000103248	MTHFSD	3.4793	6604
ENSG00000134461	ANKRD16	3.479	6605
ENSG00000172375	C2CD2L	3.4782	6606
ENSG00000225830	ERCC6	3.4776	6607
ENSG00000058453	CROCC	3.4771	6608
ENSG00000198466	ZNF587	3.4758	6609
ENSG00000166398	GARRE1	3.4742	6610
ENSG00000130158	DOCK6	3.4737	6611
ENSG00000011426	ANLN	3.4737	6612
ENSG00000167395	ZNF646	3.4736	6613
ENSG00000135482	ZC3H10	3.4736	6614
ENSG00000177380	PPFIA3	3.4733	6615
ENSG00000113196	HAND1	3.4731	6616
ENSG00000136630	HLX	3.4731	6617
ENSG00000213516	RBMXL1	3.473	6618
ENSG00000169359	SLC33A1	3.4719	6619
ENSG00000278817		3.4717	6620
ENSG00000132570	PCBD2	3.4709	6621
ENSG00000101442	ACTR5	3.4696	6622
ENSG00000088808	PPP1R13B	3.4671	6623
ENSG00000171444	MCC	3.4667	6624
ENSG00000130699	TAF4	3.4663	6625
ENSG00000197696	NMB	3.4657	6626
ENSG00000133169	BEX1	3.4652	6627
ENSG00000196453	ZNF777	3.4631	6628
ENSG00000061273	HDAC7	3.4627	6629
ENSG00000092036	HAUS4	3.4627	6630
ENSG00000129911	KLF16	3.4626	6631
ENSG00000087008	ACOX3	3.4612	6632
ENSG00000140398	NEIL1	3.461	6633
ENSG00000101000	PROCR	3.4609	6634
ENSG00000136840	ST6GALNAC4	3.4607	6635
ENSG00000104870	FCGRT	3.4607	6636
ENSG00000204673	AKT1S1	3.4593	6637
ENSG00000161558	TMEM143	3.4583	6638
ENSG00000179021	C3orf38	3.4569	6639
ENSG00000169490	TM2D2	3.4569	6640
ENSG00000175376	EIF1AD	3.4569	6641
ENSG00000173214	MFSD4B	3.4546	6642
ENSG00000117477	CCDC181	3.4525	6643
ENSG00000186522	SEPTIN10	3.4517	6644
ENSG00000033030	ZCCHC8	3.4517	6645
ENSG00000183655	KLHL25	3.4517	6646
ENSG00000164543	STK17A	3.4507	6647
ENSG00000101104	PABPC1L	3.4504	6648
ENSG00000144118	RALB	3.4501	6649
ENSG00000145982	FARS2	3.4478	6650
ENSG00000095739	BAMBI	3.4477	6651
ENSG00000076641	PAG1	3.4477	6652
ENSG00000113658	SMAD5	3.4477	6653
ENSG00000145354	CISD2	3.4477	6654
ENSG00000120798	NR2C1	3.4477	6655
ENSG00000285589		3.4462	6656
ENSG00000149743	TRPT1	3.4462	6657
ENSG00000145390	USP53	3.4458	6658
ENSG00000169258	GPRIN1	3.4455	6659
ENSG00000128791	TWSG1	3.4455	6660
ENSG00000216490	IFI30	3.4455	6661
ENSG00000157869	RAB28	3.4437	6662
ENSG00000122691	TWIST1	3.4426	6663
ENSG00000143126	CELSR2	3.4426	6664
ENSG00000156136	DCK	3.4401	6665
ENSG00000164494	PDSS2	3.4401	6666
ENSG00000133216	EPHB2	3.4397	6667
ENSG00000244165	P2RY11	3.4392	6668
ENSG00000175764	TTLL11	3.4372	6669
ENSG00000198324	PHETA1	3.4363	6670
ENSG00000178752	ERFE	3.4362	6671
ENSG00000143303	METTL25B	3.4361	6672
ENSG00000163510	CWC22	3.4356	6673
ENSG00000126705	AHDC1	3.4353	6674
ENSG00000103642	LACTB	3.4353	6675
ENSG00000165417	GTF2A1	3.4353	6676
ENSG00000165389	SPTSSA	3.4353	6677
ENSG00000107443	CCNJ	3.4353	6678
ENSG00000111817	DSE	3.4353	6679
ENSG00000215114	UBXN2B	3.4353	6680
ENSG00000109670	FBXW7	3.4353	6681
ENSG00000154429	CCSAP	3.4353	6682
ENSG00000119787	ATL2	3.4353	6683
ENSG00000143363	PRUNE1	3.4353	6684
ENSG00000083544	TDRD3	3.4353	6685
ENSG00000178409	BEND3	3.4353	6686
ENSG00000113163	CERT1	3.4353	6687
ENSG00000101901	ALG13	3.4353	6688
ENSG00000119977	TCTN3	3.4353	6689
ENSG00000118985	ELL2	3.4353	6690
ENSG00000021776	AQR	3.4353	6691
ENSG00000146282	RARS2	3.4353	6692
ENSG00000140396	NCOA2	3.4353	6693
ENSG00000181315	ZNF322	3.4353	6694
ENSG00000185808	PIGP	3.4353	6695
ENSG00000145860	RNF145	3.4353	6696
ENSG00000102805	CLN5	3.4353	6697
ENSG00000129518	EAPP	3.4353	6698
ENSG00000101343	CRNKL1	3.4351	6699
ENSG00000198799	LRIG2	3.4338	6700
ENSG00000205189	ZBTB10	3.4302	6701
ENSG00000186318	BACE1	3.4296	6702
ENSG00000105245	NUMBL	3.4237	6703
ENSG00000165495	PKNOX2	3.423	6704
ENSG00000115226	FNDC4	3.4225	6705
ENSG00000146112	PPP1R18	3.4218	6706
ENSG00000171224	FAM241B	3.4218	6707
ENSG00000115425	PECR	3.4215	6708
ENSG00000185900	POMK	3.4197	6709
ENSG00000174197	MGA	3.4182	6710
ENSG00000151240	DIP2C	3.4182	6711
ENSG00000196636	SDHAF3	3.4182	6712
ENSG00000100372	SLC25A17	3.4182	6713
ENSG00000055147	FAM114A2	3.4182	6714
ENSG00000171517	LPAR3	3.4171	6715
ENSG00000141179	PCTP	3.4153	6716
ENSG00000132849	PATJ	3.415	6717
ENSG00000204564	C6orf136	3.415	6718
ENSG00000141564	RPTOR	3.4133	6719
ENSG00000176390	CRLF3	3.4127	6720
ENSG00000105662	CRTC1	3.4108	6721
ENSG00000115750	TAF1B	3.4108	6722
ENSG00000150455	TIRAP	3.4095	6723
ENSG00000164638	SLC29A4	3.4095	6724
ENSG00000169914	OTUD3	3.4092	6725
ENSG00000102189	EEA1	3.4088	6726
ENSG00000122126	OCRL	3.4088	6727
ENSG00000118260	CREB1	3.4088	6728
ENSG00000110422	HIPK3	3.4088	6729
ENSG00000174442	ZWILCH	3.4088	6730
ENSG00000007341	ST7L	3.4088	6731
ENSG00000179152	TCAIM	3.4088	6732
ENSG00000153339	TRAPPC8	3.4088	6733
ENSG00000167315	ACAA2	3.4088	6734
